SAMBAT_40001_20210820_135951.csv
"SAMBAT Sea Ti  C/T/D/Odo/Fluo/pH GPS"
"sn :";40001
"Cadence d'enregistrement :";"900 s"

Date;"Pression (0/50) (m)";"Température (-5/35) (°C)";"Salinité (2/42) (g/l)";"Oxygène (0/20) (mgl)";"PH (0/14) (pH)";"Fluorescence (0/50) (µgl)";"Tension batterie (V)"
"19/08/2021 10:56:24";0,75;26,25;38,04;7,92;8,23;0,06;10,95
"19/08/2021 11:11:24";0,76;26,29;38,01;7,91;8,23;0,06;10,95
"19/08/2021 11:26:24";0,77;26,34;38,03;7,91;8,23;0,04;10,95
"19/08/2021 11:41:24";0,82;26,34;38,03;7,91;8,23;0,08;10,95
"19/08/2021 11:56:24";0,73;26,33;38,03;7,92;8,23;0,05;10,95
"19/08/2021 12:11:24";0,73;26,34;38,02;7,92;8,23;0,04;10,95
"19/08/2021 12:26:24";0,78;26,37;38,03;7,91;8,23;0,03;10,95
"19/08/2021 12:41:24";0,76;26,36;38,03;7,91;8,23;0,07;10,95
"19/08/2021 12:56:24";0,78;26,38;38,02;7,91;8,23;0,05;10,95
"19/08/2021 13:11:24";0,79;26,41;38,02;7,90;8,23;0,03;10,95
"19/08/2021 13:26:24";0,71;26,42;38,02;7,90;8,23;0,06;10,95
"19/08/2021 13:41:24";0,81;26,38;38,03;7,90;8,23;0,07;10,95
"19/08/2021 13:56:24";0,80;26,42;38,04;7,90;8,23;0,06;10,95
"19/08/2021 14:11:24";0,77;26,43;38,03;7,89;8,23;0,01;10,95
"19/08/2021 14:26:24";0,71;26,43;38,03;7,89;8,23;0,06;10,95
"19/08/2021 14:41:24";0,74;26,48;38,03;7,88;8,23;0,04;10,95
"19/08/2021 14:56:24";0,84;26,50;38,03;7,88;8,23;0,07;10,95
"19/08/2021 15:11:24";0,83;26,55;38,03;7,87;8,23;0,03;10,95
"19/08/2021 15:26:24";0,79;26,54;38,03;7,87;8,23;0,05;10,95
"19/08/2021 15:41:24";0,80;26,53;38,04;7,87;8,23;0,06;10,95
"19/08/2021 15:56:24";0,77;26,58;38,03;7,86;8,23;0,05;10,95
"19/08/2021 16:11:24";0,78;26,58;38,03;7,85;8,22;0,05;10,95
"19/08/2021 16:26:24";0,73;26,58;38,04;7,85;8,22;0,08;10,95
"19/08/2021 16:41:24";0,79;26,60;38,03;7,85;8,22;0,06;10,95
"19/08/2021 16:56:24";0,77;26,60;38,04;7,84;8,22;0,13;10,95
"19/08/2021 17:11:24";0,76;26,60;38,03;7,84;8,22;0,10;10,95
"19/08/2021 17:26:24";0,75;26,57;38,03;7,84;8,22;0,10;10,95
"19/08/2021 17:41:24";0,83;26,57;38,04;7,84;8,22;0,08;10,95
"19/08/2021 17:56:24";0,79;26,58;38,04;7,85;8,22;0,08;10,95
"19/08/2021 18:11:24";0,81;26,57;38,03;7,85;8,22;0,13;10,95
"19/08/2021 18:26:24";0,79;26,57;38,03;7,86;8,22;0,12;10,95
"19/08/2021 18:41:24";0,81;26,55;38,04;7,86;8,22;0,09;10,95
"19/08/2021 18:56:24";0,76;26,55;38,03;7,87;8,22;0,14;10,95
"19/08/2021 19:11:24";0,75;26,53;38,03;7,87;8,22;0,15;10,95
"19/08/2021 19:26:24";0,76;26,53;38,03;7,87;8,22;0,15;10,95
"19/08/2021 19:41:24";0,77;26,53;38,04;7,87;8,22;0,16;10,95
"19/08/2021 19:56:24";0,77;26,52;38,04;7,87;8,22;0,13;10,95
"19/08/2021 20:11:24";0,76;26,52;38,03;7,88;8,22;0,12;10,95
"19/08/2021 20:26:24";0,76;26,50;38,03;7,88;8,22;0,11;10,95
"19/08/2021 20:41:24";0,77;26,48;38,04;7,88;8,22;0,16;10,95
"19/08/2021 20:56:24";0,78;26,48;38,04;7,88;8,22;0,13;10,95
"19/08/2021 21:11:24";0,77;26,45;38,04;7,89;8,22;0,14;10,95
"19/08/2021 21:26:24";0,78;26,44;38,03;7,89;8,22;0,16;10,95
"19/08/2021 21:41:24";0,81;26,41;38,03;7,90;8,22;0,13;10,95
"19/08/2021 21:56:24";0,78;26,39;38,03;7,90;8,22;0,14;10,95
"19/08/2021 22:11:24";0,76;26,37;38,03;7,91;8,22;0,15;10,95
"19/08/2021 22:26:24";0,80;26,36;38,04;7,91;8,22;0,11;10,95
"19/08/2021 22:41:24";0,77;26,35;38,04;7,91;8,22;0,13;10,95
"19/08/2021 22:56:24";0,79;26,33;38,03;7,91;8,22;0,10;10,95
"19/08/2021 23:11:24";0,79;26,32;38,03;7,91;8,22;0,14;10,95
"19/08/2021 23:26:24";0,80;26,31;38,04;7,91;8,22;0,14;10,95
"19/08/2021 23:41:24";0,83;26,31;38,03;7,91;8,22;0,15;10,95
"19/08/2021 23:56:24";0,78;26,29;38,04;7,91;8,22;0,13;10,95
"20/08/2021 00:11:24";0,78;26,28;38,03;7,91;8,23;0,16;10,95
"20/08/2021 00:26:24";0,79;26,29;38,03;7,90;8,23;0,08;10,95
"20/08/2021 00:41:24";0,78;26,27;38,04;7,91;8,23;0,13;10,95
"20/08/2021 00:56:24";0,80;26,28;38,04;7,91;8,23;0,12;10,95
"20/08/2021 01:11:24";0,82;26,27;38,04;7,91;8,23;0,13;10,95
"20/08/2021 01:26:24";0,80;26,26;38,04;7,91;8,23;0,12;10,95
"20/08/2021 01:41:24";0,76;26,24;38,04;7,92;8,23;0,15;10,95
"20/08/2021 01:56:24";0,72;26,21;38,04;7,92;8,23;0,13;10,95
"20/08/2021 02:11:24";0,78;26,18;38,03;7,93;8,23;0,10;10,95
"20/08/2021 02:26:24";0,79;26,16;38,04;7,93;8,23;0,22;10,95
"20/08/2021 02:41:24";0,76;26,16;38,04;7,94;8,23;0,12;10,95
"20/08/2021 02:56:24";0,77;26,15;38,04;7,94;8,23;0,15;10,95
"20/08/2021 03:11:24";0,82;26,15;38,04;7,94;8,23;0,18;10,95
"20/08/2021 03:26:24";0,77;26,15;38,04;7,93;8,23;0,14;10,95
"20/08/2021 03:41:24";0,75;26,15;38,04;7,93;8,23;0,13;10,95
"20/08/2021 03:56:24";0,79;26,12;38,04;7,94;8,23;0,11;10,95
"20/08/2021 04:11:24";0,78;26,11;38,04;7,93;8,23;0,10;10,95
"20/08/2021 04:26:24";0,78;26,10;38,04;7,94;8,23;0,14;10,95
"20/08/2021 04:41:24";0,77;26,09;38,04;7,93;8,23;0,14;10,95
"20/08/2021 04:56:24";0,76;26,07;38,04;7,94;8,23;0,14;10,95
"20/08/2021 05:11:24";0,83;26,07;38,03;7,94;8,23;0,11;10,95
"20/08/2021 05:26:24";0,82;26,07;38,04;7,94;8,23;0,15;10,95
"20/08/2021 05:41:24";0,78;26,07;38,04;7,94;8,23;0,11;10,95
"20/08/2021 05:56:24";0,77;26,07;38,03;7,94;8,23;0,10;10,95
"20/08/2021 06:11:24";0,80;26,05;38,03;7,94;8,23;0,09;10,95
"20/08/2021 06:26:24";0,82;26,05;38,03;7,94;8,23;0,13;10,95
"20/08/2021 06:41:24";0,78;26,04;38,03;7,94;8,23;0,18;10,95
"20/08/2021 06:56:24";0,77;26,03;38,03;7,94;8,23;0,14;10,94
"20/08/2021 07:11:24";0,78;26,02;38,04;7,95;8,23;0,15;10,95
"20/08/2021 07:26:24";0,79;26,01;38,03;7,95;8,23;0,18;10,95
"20/08/2021 07:41:24";0,81;26,00;38,03;7,95;8,23;0,14;10,95
"20/08/2021 07:56:24";0,81;26,00;38,03;7,95;8,23;0,14;10,95
"20/08/2021 08:11:24";0,78;25,99;38,03;7,95;8,23;0,14;10,95
"20/08/2021 08:26:24";0,79;25,98;38,04;7,95;8,23;0,18;10,95
"20/08/2021 08:41:24";0,80;25,99;38,03;7,95;8,23;0,13;10,95
"20/08/2021 08:56:24";0,80;26,00;38,04;7,94;8,23;0,17;10,95
"20/08/2021 09:11:24";0,81;26,01;38,04;7,94;8,23;0,15;10,95
"20/08/2021 09:26:24";0,80;26,02;38,04;7,94;8,23;0,11;10,95
"20/08/2021 09:41:24";0,77;26,02;38,04;7,93;8,23;0,13;10,95
"20/08/2021 09:56:24";0,79;26,02;38,04;7,93;8,23;0,12;10,94
"20/08/2021 10:11:24";0,80;26,04;38,04;7,92;8,23;0,10;10,95
"20/08/2021 10:26:24";0,84;26,06;38,04;7,91;8,23;0,07;10,95
"20/08/2021 10:41:24";0,82;26,13;38,05;7,90;8,23;0,09;10,95
"20/08/2021 10:56:24";0,77;26,15;38,05;7,89;8,23;0,07;10,95
"20/08/2021 11:11:24";0,77;26,20;38,05;7,89;8,23;0,07;10,95
"20/08/2021 11:26:24";0,79;26,21;38,05;7,89;8,23;0,08;10,95
"20/08/2021 11:41:24";0,82;26,24;38,05;7,89;8,23;0,08;10,95
"20/08/2021 11:56:24";0,82;26,23;38,05;7,89;8,23;0,14;10,95
"20/08/2021 12:11:24";0,78;26,24;38,05;7,90;8,23;0,05;10,95
"20/08/2021 12:26:24";0,82;26,19;38,04;7,91;8,23;0,08;10,95
"20/08/2021 12:41:24";0,83;26,24;38,05;7,91;8,23;0,05;10,95
"20/08/2021 12:56:24";0,70;26,26;38,04;7,91;8,23;0,08;10,95
"20/08/2021 13:11:24";0,81;26,26;38,03;7,92;8,23;0,07;10,95
"20/08/2021 13:26:24";0,78;26,27;38,04;7,91;8,23;0,05;10,95
"20/08/2021 13:41:24";0,79;26,29;38,05;7,91;8,23;0,09;10,95
