Date;Pression (0/50) (m);Température (-5/35) (°C);Salinité (2/42) (g/l);Oxygène (0/20) (mgl);PH (0/14) (pH);Fluorescence (0/50) (µgl);Tension batterie (V)
18/07/2022 23:32;0,81;28,7;7,08;7,17;8,22;0,17;10,94
18/07/2022 23:47;0,87;28,61;7,64;7,19;8,22;0,14;10,96
19/07/2022 00:02;0,83;28,51;7,1;7,21;8,22;0,14;10,97
19/07/2022 00:17;0,86;28,43;7,26;7,23;8,22;0,13;10,95
19/07/2022 00:32;0,84;28,37;6,49;7,24;8,22;0,16;10,91
19/07/2022 00:47;0,86;28,37;7,09;7,23;8,22;0,15;10,96
19/07/2022 01:02;0,87;28,42;6,89;7,23;8,22;0,16;10,96
19/07/2022 01:17;0,84;28,44;7,02;7,23;8,22;0,18;10,95
19/07/2022 01:32;0,86;28,45;6,81;7,22;8,23;0,18;10,94
19/07/2022 01:47;0,85;28,45;6,67;7,22;8,23;0,14;10,96
19/07/2022 02:02;0,86;28,45;6,71;7,23;8,22;0,16;10,96
19/07/2022 02:17;0,85;28,47;6,83;7,22;8,23;0,19;10,95
19/07/2022 02:32;0,86;28,48;6,73;7,22;8,23;0,16;10,94
19/07/2022 02:47;0,85;28,47;6,56;7,23;8,23;0,18;10,96
19/07/2022 03:02;0,87;28,45;6,97;7,24;8,23;0,2;10,97
19/07/2022 03:17;0,83;28,44;6,36;7,24;8,23;0,18;10,95
19/07/2022 03:32;0,84;28,43;6,49;7,24;8,23;0,15;10,94
19/07/2022 03:47;0,85;28,42;6,59;7,25;8,23;0,17;10,96
19/07/2022 04:02;0,84;28,41;6,61;7,25;8,23;0,18;10,96
19/07/2022 04:17;0,86;28,39;6,47;7,26;8,23;0,18;10,95
19/07/2022 04:32;0,84;28,38;6,4;7,26;8,23;0,19;10,91
19/07/2022 04:47;0,85;28,27;6,44;7,28;8,24;0,25;10,96
19/07/2022 05:02;0,86;28,21;6,37;7,29;8,24;0,2;10,96
19/07/2022 05:17;0,85;28,11;6,2;7,31;8,24;0,18;10,95
19/07/2022 05:32;0,87;28,07;6,45;7,32;8,24;0,19;10,94
19/07/2022 05:47;0,84;28,01;6,28;7,32;8,24;0,25;10,96
19/07/2022 06:02;0,84;27,9;6,04;7,35;8,24;0,27;10,96
19/07/2022 06:17;0,85;27,87;6,67;7,35;8,24;0,22;10,95
19/07/2022 06:32;0,86;27,82;6,38;7,34;8,24;0,25;10,94
19/07/2022 06:47;0,87;27,78;6,14;7,34;8,24;0,18;10,96
19/07/2022 07:02;0,87;27,75;6,63;7,34;8,24;0,17;10,96
19/07/2022 07:17;0,86;27,75;6,14;7,34;8,24;0,17;10,95
19/07/2022 07:32;0,86;27,71;6,48;7,34;8,24;0,27;10,94
19/07/2022 07:47;0,86;27,71;6,48;7,34;8,24;0,18;10,96
19/07/2022 08:02;0,87;27,71;6,95;7,34;8,24;0,17;10,96
19/07/2022 08:17;0,86;27,71;6,55;7,35;8,24;0,17;10,95
19/07/2022 08:32;0,86;27,74;6,52;7,36;8,24;0,11;10,91
19/07/2022 08:47;0,85;27,75;6,27;7,36;8,25;0,16;10,95
19/07/2022 09:02;0,87;27,77;6,2;7,38;8,24;0,12;10,96
19/07/2022 09:17;0,86;27,8;6,14;7,39;8,24;0,13;10,95
19/07/2022 09:32;0,86;27,83;6,24;7,4;8,24;0,11;10,94
19/07/2022 09:47;0,85;27,86;6,07;7,41;8,24;0,1;10,96
19/07/2022 10:02;0,86;27,93;6,12;7,41;8,24;0,06;10,96
19/07/2022 10:17;0,85;27,93;6,11;7,43;8,24;0,11;10,95
19/07/2022 10:32;0,87;27,99;6,2;7,42;8,24;0,05;10,91
19/07/2022 10:47;0,85;28,04;6,18;7,42;8,23;0,09;10,96
19/07/2022 11:02;0,85;28,1;6;7,41;8,23;0,05;10,96
19/07/2022 11:17;0,84;28,1;6,19;7,41;8,23;0,05;10,95
19/07/2022 11:32;0,85;28,16;6,21;7,41;8,23;0,06;10,94
19/07/2022 11:47;0,84;28,29;6,02;7,39;8,23;0,07;10,96
19/07/2022 12:02;0,85;28,34;6,11;7,38;8,23;0,07;10,96
19/07/2022 12:17;0,84;28,31;7,21;7,38;8,22;0,08;10,95
19/07/2022 12:32;0,86;28,57;6,3;7,32;8,22;0,06;10,94
19/07/2022 12:47;0,86;28,64;5,98;7,3;8,22;0,07;10,96
19/07/2022 13:02;0,9;28,73;5,9;7,28;8,22;0,06;10,97
19/07/2022 13:17;0,85;28,76;6,21;7,27;8,22;0,09;10,95
19/07/2022 13:32;0,87;28,8;6,02;7,27;8,22;0,05;10,91
19/07/2022 13:47;0,82;28,79;6,2;7,25;8,21;0,06;10,96
19/07/2022 14:02;0,79;28,8;6,23;7,25;8,21;0,05;10,97
19/07/2022 14:17;0,88;28,98;6,19;7,22;8,21;0,08;10,95
19/07/2022 14:32;0,84;29,1;6,12;7,19;8,21;0,05;10,94
19/07/2022 14:47;0,84;29,09;6,04;7,18;8,21;0,05;10,96
19/07/2022 15:02;0,86;29,15;5,82;7,17;8,21;0,09;10,97
19/07/2022 15:17;0,83;29,08;5,79;7,19;8,21;0,08;10,96
19/07/2022 15:32;0,84;29,29;5,68;7,15;8,21;0,07;10,94
19/07/2022 15:47;0,87;29,24;5,69;7,16;8,21;0,06;10,97
19/07/2022 16:02;0,83;29,21;5,55;7,17;8,21;0,06;10,97
19/07/2022 16:17;0,81;29,3;6,11;7,17;8,21;0,05;10,96
19/07/2022 16:32;0,8;29,36;6,06;7,15;8,21;0,08;10,92
19/07/2022 16:47;0,82;29,25;5,4;7,17;8,21;0,06;10,96
19/07/2022 17:02;0,85;29,41;6,07;7,15;8,21;0,1;10,97
19/07/2022 17:17;0,84;29,35;5,69;7,16;8,21;0,09;10,96
19/07/2022 17:32;0,85;29,35;5,8;7,16;8,21;0,17;10,95
19/07/2022 17:47;0,87;29,31;5,5;7,18;8,2;0,09;10,97
19/07/2022 18:02;0,83;29,31;5,39;7,18;8,2;0,11;10,97
19/07/2022 18:17;0,78;29,28;5,71;7,2;8,2;0,08;10,96
19/07/2022 18:32;0,85;29,29;5,64;7,2;8,21;0,12;10,92
19/07/2022 18:47;0,8;29,31;5,25;7,2;8,2;0,12;10,96
19/07/2022 19:02;0,8;29,31;5,46;7,21;8,21;0,13;10,97
19/07/2022 19:17;0,81;29,34;5,4;7,21;8,21;0,16;10,96
19/07/2022 19:32;0,83;29,28;5,39;7,23;8,21;0,15;10,95
19/07/2022 19:47;0,78;29,25;5,76;7,23;8,21;0,13;10,97
19/07/2022 20:02;0,83;29,28;4,96;7,22;8,21;0,15;10,97
19/07/2022 20:17;0,84;29,28;5,39;7,23;8,21;0,18;10,96
19/07/2022 20:32;0,86;29,27;5,26;7,23;8,21;0,17;10,95
19/07/2022 20:47;0,85;29,26;5,28;7,23;8,21;0,2;10,97
19/07/2022 21:02;0,85;29,26;5,05;7,23;8,21;0,19;10,94
19/07/2022 20:51;0,79;29,27;4,99;7,23;8,21;0,14;10,82
19/07/2022 21:06;0,82;29,24;5,31;7,23;8,21;0,18;10,95
19/07/2022 21:21;0,83;29,17;5,53;7,24;8,21;0,22;10,96
19/07/2022 21:36;0,83;29,1;5,2;7,25;8,21;0,17;10,94
19/07/2022 21:51;0,82;29,14;5,38;7,25;8,21;0,18;10,96
19/07/2022 22:06;0,83;29,08;5,06;7,26;8,21;0,18;10,97
19/07/2022 22:21;0,81;28,99;5,1;7,26;8,22;0,2;10,96
19/07/2022 22:36;0,82;28,89;5,12;7,28;8,22;0,16;10,96
19/07/2022 22:51;0,85;28,83;5,01;7,28;8,22;0,15;10,97
19/07/2022 23:06;0,83;28,48;4,9;7,33;8,22;0,16;10,97
19/07/2022 23:21;0,83;28,83;5,04;7,25;8,22;0,23;10,96
19/07/2022 23:36;0,84;28,85;4,86;7,24;8,22;0,2;10,95
19/07/2022 23:51;0,81;28,81;5,03;7,24;8,22;0,2;10,97
20/07/2022 00:06;0,85;28,78;5,14;7,24;8,22;0,22;10,97
20/07/2022 00:21;0,85;28,75;4,99;7,25;8,23;0,24;10,96
20/07/2022 00:36;0,84;28,66;4,87;7,27;8,23;0,33;10,94
20/07/2022 00:51;0,84;28,43;4,55;7,32;8,24;0,33;10,96
20/07/2022 01:06;0,85;28,27;4,78;7,34;8,25;0,3;10,97
20/07/2022 01:21;0,86;28,16;4,73;7,36;8,24;0,26;10,96
20/07/2022 01:36;0,84;28,09;5,03;7,39;8,24;0,22;10,95
20/07/2022 01:51;0,85;28,04;5,07;7,4;8,24;0,23;10,96
20/07/2022 02:06;0,86;28,01;5,5;7,41;8,24;0,24;10,96
20/07/2022 02:21;0,84;27,97;4,75;7,42;8,24;0,27;10,96
20/07/2022 02:36;0,85;27,91;4,6;7,43;8,24;0,28;10,95
20/07/2022 02:51;0,85;27,87;4,7;7,42;8,24;0,25;10,96
20/07/2022 03:06;0,84;27,83;4,42;7,41;8,24;0,19;10,96
20/07/2022 03:21;0,83;27,81;4,6;7,39;8,24;0,19;10,96
20/07/2022 03:36;0,83;27,79;4,41;7,39;8,24;0,17;10,95
20/07/2022 03:51;0,84;27,75;4,57;7,39;8,24;0,21;10,96
20/07/2022 04:06;0,86;27,72;4,8;7,38;8,24;0,26;10,96
20/07/2022 04:21;0,85;27,73;4,81;7,38;8,24;0,2;10,96
20/07/2022 04:36;0,85;27,77;4,82;7,38;8,24;0,18;10,93
20/07/2022 04:51;0,85;27,78;4,67;7,38;8,24;0,18;10,96
20/07/2022 05:06;0,85;27,79;4,69;7,37;8,24;0,23;10,96
20/07/2022 05:21;0,84;27,78;4,66;7,37;8,24;0,21;10,96
20/07/2022 05:36;0,85;27,78;4,67;7,37;8,24;0,24;10,95
20/07/2022 05:51;0,85;27,79;4,69;7,38;8,24;0,27;10,96
20/07/2022 06:06;0,85;27,79;4,04;7,37;8,24;0,27;10,96
20/07/2022 06:21;0,83;27,78;4,57;7,37;8,24;0,26;10,96
20/07/2022 06:36;0,86;27,77;4,02;7,37;8,24;0,23;10,95
20/07/2022 06:51;0,86;27,77;4,75;7,37;8,24;0,27;10,96
20/07/2022 07:06;0,84;27,76;4,47;7,36;8,24;0,22;10,96
20/07/2022 07:21;0,86;27,74;6,63;7,36;8,24;0,19;10,96
20/07/2022 07:36;0,87;27,74;4,34;7,36;8,24;0,16;10,95
20/07/2022 07:51;0,85;27,74;4,37;7,37;8,24;0,16;10,96
20/07/2022 08:06;0,85;27,74;4,51;7,37;8,24;0,18;10,96
20/07/2022 08:21;0,86;27,75;4,12;7,36;8,24;0,15;10,96
20/07/2022 08:36;0,84;27,76;4,36;7,37;8,24;0,19;10,93
20/07/2022 08:51;0,86;27,77;4,44;7,38;8,23;0,15;10,96
20/07/2022 09:06;0,87;27,77;4,42;7,39;8,24;0,14;10,96
20/07/2022 09:21;0,86;27,78;4,38;7,41;8,23;0,11;10,96
20/07/2022 09:36;0,84;27,8;4,28;7,41;8,24;0,08;10,95
20/07/2022 09:51;0,86;28,18;5,45;7,36;8,23;0,1;10,96
20/07/2022 10:06;0,86;28,21;3,42;7,36;8,22;0,08;10,96
20/07/2022 10:21;0,86;28,17;3,59;7,36;8,22;0,07;10,96
20/07/2022 10:36;0,86;28,22;4,09;7,35;8,22;0,09;10,93
20/07/2022 10:51;0,84;28,19;3,92;7,36;8,22;0,06;10,96
20/07/2022 11:06;0,85;28,18;4,06;7,37;8,22;0,05;10,96
20/07/2022 11:21;0,86;28,17;3,92;7,36;8,22;0,09;10,96
20/07/2022 11:36;0,87;28,17;4,01;7,36;8,22;0,06;10,95
20/07/2022 11:51;0,86;28,34;4,1;7,34;8,22;0,08;10,96
20/07/2022 12:06;0,81;28,58;4,48;7,29;8,22;0,05;10,97
20/07/2022 12:21;0,89;28,62;4,17;7,29;8,22;0,09;10,96
20/07/2022 12:36;0,79;28,55;4,21;7,3;8,22;0,08;10,94
20/07/2022 12:51;0,79;28,7;4,14;7,29;8,22;0,11;10,96
20/07/2022 13:06;0,85;28,77;4,09;7,28;8,22;0,09;10,97
20/07/2022 13:21;0,77;28,78;4,14;7,29;8,22;0,08;10,96
20/07/2022 13:36;0,86;28,82;3,98;7,28;8,22;0,08;10,95
20/07/2022 13:51;0,83;28,85;3,87;7,28;8,22;0,09;10,97
20/07/2022 14:06;0,87;28,92;4,14;7,28;8,22;0,06;10,97
20/07/2022 14:21;0,83;28,9;3,69;7,28;8,21;0,06;10,96
20/07/2022 14:36;0,83;28,85;3,9;7,29;8,21;0,11;10,94
20/07/2022 14:51;0,84;28,91;3,68;7,29;8,21;0,07;10,96
20/07/2022 15:06;0,82;28,91;3,76;7,29;8,21;0,08;10,97
20/07/2022 15:21;0,84;28,95;3,69;7,29;8,21;0,07;10,96
20/07/2022 15:36;0,83;28,91;3,68;7,3;8,2;0,09;10,96
20/07/2022 15:51;0,84;29,01;3,64;7,28;8,2;0,08;10,97
20/07/2022 16:06;0,84;29,04;3,89;7,28;8,21;0,09;10,97
20/07/2022 16:21;0,85;29,11;3,78;7,27;8,21;0,08;10,96
20/07/2022 16:36;0,83;29,1;4,66;7,27;8,21;0,1;10,95
20/07/2022 16:51;0,87;29,17;3,86;7,25;8,21;0,08;10,97
20/07/2022 17:06;0,83;29,19;3,77;7,24;8,21;0,12;10,97
20/07/2022 17:21;0,84;29,33;3,79;7,22;8,21;0,1;10,96
20/07/2022 17:36;0,86;29,34;3,68;7,22;8,21;0,11;10,95
20/07/2022 17:51;0,84;29,28;3,68;7,23;8,21;0,14;10,97
20/07/2022 18:06;0,82;29,36;3,55;7,21;8,21;0,13;10,97
20/07/2022 18:21;0,84;29,49;4,01;7,18;8,21;0,13;10,96
20/07/2022 18:36;0,85;29,29;3,59;7,21;8,21;0,17;10,94
20/07/2022 18:51;0,81;29,44;3,75;7,18;8,21;0,15;10,97
20/07/2022 19:06;0,86;29,46;3,77;7,18;8,21;0,16;10,97
20/07/2022 19:21;0,85;29,42;3,82;7,18;8,21;0,2;10,96
20/07/2022 19:36;0,85;29,41;3,3;7,18;8,21;0,17;10,96
20/07/2022 19:51;0,84;29,31;3,19;7,2;8,21;0,17;10,97
20/07/2022 20:06;0,84;29,32;3,61;7,2;8,21;0,18;10,97
20/07/2022 20:21;0,86;29,29;3,94;7,21;8,22;0,2;10,96
20/07/2022 20:36;0,82;29,19;3,84;7,22;8,22;0,22;10,96
20/07/2022 20:51;0,82;29,1;3,82;7,25;8,22;0,2;10,97
20/07/2022 21:06;0,83;29,09;4,11;7,25;8,22;0,22;10,94
20/07/2022 20:56;0,84;29,08;3,89;7,26;8,22;0,2;10,82
20/07/2022 21:11;0,84;29,05;4,83;7,27;8,22;0,17;10,92
20/07/2022 21:26;0,83;28,95;3,91;7,29;8,22;0,18;10,96
20/07/2022 21:41;0,85;28,89;3,82;7,3;8,23;0,22;10,96
20/07/2022 21:56;0,86;28,85;4,54;7,3;8,23;0,18;10,97
20/07/2022 22:11;0,84;28,8;3,98;7,31;8,23;0,24;10,94
20/07/2022 22:26;0,83;28,7;3,9;7,32;8,23;0,2;10,96
20/07/2022 22:41;0,86;28,67;3,79;7,32;8,23;0,2;10,95
20/07/2022 22:56;0,83;28,66;3,73;7,31;8,23;0,2;10,96
20/07/2022 23:11;0,84;28,62;3,79;7,31;8,23;0,2;10,94
20/07/2022 23:26;0,84;28,58;3,84;7,3;8,23;0,24;10,96
20/07/2022 23:41;0,87;28,56;3,72;7,29;8,23;0,21;10,96
20/07/2022 23:56;0,86;28,55;3,91;7,28;8,23;0,2;10,97
21/07/2022 00:11;0,84;28,54;3,62;7,27;8,23;0,22;10,94
21/07/2022 00:26;0,85;28,5;3,69;7,26;8,23;0,2;10,96
21/07/2022 00:41;0,85;28,51;3,67;7,25;8,23;0,18;10,95
21/07/2022 00:56;0,86;28,5;3,63;7,24;8,23;0,21;10,96
21/07/2022 01:11;0,84;28,49;3,61;7,23;8,23;0,28;10,94
21/07/2022 01:26;0,85;28,51;3,7;7,22;8,22;0,22;10,96
21/07/2022 01:41;0,85;28,49;3,76;7,21;8,23;0,26;10,96
21/07/2022 01:56;0,85;28,48;3,66;7,2;8,23;0,19;10,97
21/07/2022 02:11;0,84;28,47;3,49;7,19;8,23;0,2;10,94
21/07/2022 02:26;0,85;28,44;3,4;7,19;8,23;0,22;10,96
21/07/2022 02:41;0,84;28,45;3,56;7,2;8,23;0,17;10,96
21/07/2022 02:56;0,84;28,49;3,49;7,2;8,23;0,23;10,97
21/07/2022 03:11;0,84;28,49;3,56;7,2;8,23;0,2;10,94
21/07/2022 03:26;0,85;28,47;3,61;7,22;8,23;0,24;10,96
21/07/2022 03:41;0,85;28,48;3,51;7,22;8,23;0,16;10,95
21/07/2022 03:56;0,85;28,45;3,52;7,23;8,23;0,16;10,96
21/07/2022 04:11;0,84;28,47;3,25;7,24;8,23;0,19;10,94
21/07/2022 04:26;0,85;28,47;3,18;7,25;8,23;0,25;10,96
21/07/2022 04:41;0,82;28,48;1,79;7,26;8,23;0,15;10,96
21/07/2022 04:56;0,84;28,48;1,89;7,27;8,23;0,15;10,97
21/07/2022 05:11;0,84;28,48;3,74;7,27;8,23;0,19;10,94
21/07/2022 05:26;0,84;28,47;3,7;7,27;8,23;0,16;10,96
21/07/2022 05:41;0,82;28,46;3,59;7,27;8,23;0,18;10,96
21/07/2022 05:56;0,84;28,45;3,6;7,27;8,23;0,2;10,97
21/07/2022 06:11;0,84;28,43;3,48;7,28;8,23;0,19;10,94
21/07/2022 06:26;0,84;28,43;3,5;7,28;8,23;0,16;10,96
21/07/2022 06:41;0,85;28,44;3,68;7,29;8,23;0,21;10,95
21/07/2022 06:56;0,85;28,42;3,48;7,29;8,23;0,19;10,96
21/07/2022 07:11;0,85;28,42;3,39;7,3;8,23;0,2;10,94
21/07/2022 07:26;0,86;28,4;3,38;7,31;8,23;0,15;10,96
21/07/2022 07:41;0,85;28,41;3,33;7,31;8,23;0,14;10,96
21/07/2022 07:56;0,85;28,41;3,37;7,32;8,23;0,15;10,97
21/07/2022 08:11;0,87;28,41;3,3;7,33;8,23;0,14;10,94
21/07/2022 08:26;0,85;28,42;3,32;7,33;8,23;0,14;10,96
21/07/2022 08:41;0,84;28,43;3,39;7,34;8,22;0,11;10,96
21/07/2022 08:56;0,83;28,44;3,37;7,34;8,23;0,14;10,97
21/07/2022 09:11;0,85;28,45;3,4;7,35;8,22;0,1;10,94
21/07/2022 09:26;0,86;28,48;3,41;7,35;8,22;0,1;10,96
21/07/2022 09:41;0,86;28,47;3,45;7,36;8,22;0,1;10,95
