SAMBAT_40001_20220120_100456.csv
"SAMBAT Sea Ti  C/T/D/Odo/Fluo/pH GPS"
"sn :";40001
"Cadence d'enregistrement :";"900 s"

Date;"Pression (0/50) (m)";"Température (-5/35) (°C)";"Salinité (2/42) (g/l)";"Oxygène (0/20) (mgl)";"PH (0/14) (pH)";"Fluorescence (0/50) (µgl)";"Tension batterie (V)"
"04/02/2005 12:57:30";0,99;14,43;37,92;10,06;8,28;0,63;10,90
"04/02/2005 13:12:30";0,98;14,44;37,92;10,05;8,27;0,63;10,84
"04/02/2005 13:27:30";0,93;14,43;37,92;10,06;8,28;0,59;10,88
"04/02/2005 13:42:30";0,93;14,43;37,92;10,06;8,27;0,61;10,89
"04/02/2005 13:57:30";0,99;14,42;37,93;10,06;8,28;0,58;10,90
"04/02/2005 14:12:30";0,97;14,43;37,92;10,06;8,27;0,61;10,83
"04/02/2005 14:27:30";0,94;14,42;37,91;10,06;8,28;0,64;10,87
"04/02/2005 14:42:30";0,96;14,43;37,91;10,06;8,28;0,53;10,89
"04/02/2005 14:57:30";0,96;14,43;37,92;10,06;8,28;0,54;10,89
"04/02/2005 15:12:30";0,94;14,42;37,92;10,06;8,27;0,58;10,84
"04/02/2005 15:27:30";0,94;14,44;37,93;10,05;8,28;0,56;10,88
"04/02/2005 15:42:30";0,95;14,42;37,92;10,06;8,28;0,72;10,89
"04/02/2005 15:57:30";0,96;14,44;37,93;10,05;8,28;0,57;10,89
"04/02/2005 16:12:30";0,95;14,43;37,93;10,05;8,27;0,49;10,83
"04/02/2005 16:27:30";0,98;14,44;37,93;10,04;8,28;0,61;10,87
"04/02/2005 16:42:30";0,98;14,43;37,93;10,05;8,28;0,56;10,89
"04/02/2005 16:57:30";0,97;14,43;37,93;10,05;8,28;0,61;10,89
"04/02/2005 17:12:30";0,96;14,42;37,93;10,05;8,27;0,54;10,84
"04/02/2005 17:27:30";0,94;14,44;37,92;10,04;8,28;0,60;10,88
"04/02/2005 17:42:30";0,95;14,42;37,93;10,04;8,28;0,55;10,89
"04/02/2005 17:57:30";0,95;14,41;37,92;10,05;8,28;0,50;10,89
"04/02/2005 18:12:30";0,98;14,39;37,93;10,05;8,27;0,50;10,83
"04/02/2005 18:27:30";0,98;14,42;37,93;10,04;8,28;0,53;10,87
"04/02/2005 18:42:30";0,99;14,43;37,93;10,04;8,28;0,40;10,89
"04/02/2005 18:57:30";1,00;14,40;37,93;10,05;8,28;0,33;10,89
"04/02/2005 19:12:30";0,97;14,40;37,93;10,05;8,27;0,25;10,84
"04/02/2005 19:27:30";0,95;14,41;37,93;10,05;8,27;0,31;10,81
"04/02/2005 19:17:12";1,00;14,41;37,92;10,06;8,28;0,26;10,72
"04/02/2005 19:32:12";0,93;14,39;37,92;10,07;8,28;0,27;10,82
"04/02/2005 19:47:12";0,97;14,42;37,93;10,07;8,28;0,22;10,85
"04/02/2005 20:02:12";0,98;14,43;37,93;10,07;8,28;0,28;10,87
"04/02/2005 20:17:12";0,95;14,44;37,93;10,08;8,28;0,20;10,85
"04/02/2005 20:32:12";0,96;14,43;37,93;10,08;8,27;0,22;10,87
"04/02/2005 20:47:12";0,99;14,43;37,93;10,09;8,28;0,22;10,88
"04/02/2005 21:02:12";0,92;14,43;37,93;10,09;8,27;0,22;10,89
"04/02/2005 21:17:12";0,93;14,33;37,78;10,12;8,27;0,21;10,85
"04/02/2005 21:32:12";0,93;14,23;37,60;10,15;8,27;0,14;10,88
"04/02/2005 21:47:12";0,98;14,16;37,49;10,18;8,27;0,15;10,89
"04/02/2005 22:02:12";1,03;14,20;37,48;10,17;8,27;0,21;10,89
"04/02/2005 22:17:12";0,95;14,19;37,46;10,17;8,27;0,17;10,86
"04/02/2005 22:32:12";0,98;14,24;37,51;10,15;8,27;0,16;10,88
"04/02/2005 22:47:12";0,97;14,28;37,54;10,14;8,27;0,16;10,89
"04/02/2005 23:02:12";0,97;14,27;37,57;10,15;8,27;0,19;10,89
"04/02/2005 23:17:12";0,99;14,35;37,70;10,13;8,27;0,16;10,86
"04/02/2005 23:32:12";0,95;14,31;37,66;10,14;8,27;0,15;10,88
"04/02/2005 23:47:12";0,86;14,36;37,74;10,12;8,27;0,20;10,89
"05/02/2005 00:02:12";0,94;14,39;37,78;10,12;8,27;0,18;10,89
"05/02/2005 00:17:12";0,94;14,41;37,82;10,12;8,27;0,21;10,86
"05/02/2005 00:32:12";0,97;14,42;37,87;10,12;8,27;0,31;10,88
"05/02/2005 00:47:12";0,95;14,46;37,90;10,10;8,27;0,26;10,89
"05/02/2005 01:02:12";0,95;14,49;37,93;10,10;8,27;0,42;10,89
"05/02/2005 01:17:12";0,91;14,49;37,94;10,10;8,27;0,34;10,84
"05/02/2005 01:32:12";0,92;14,50;37,95;10,09;8,27;0,43;10,87
"05/02/2005 01:47:12";0,96;14,49;37,94;10,09;8,27;0,58;10,89
"05/02/2005 02:02:12";0,92;14,47;37,94;10,09;8,27;0,55;10,89
"05/02/2005 02:17:12";0,95;14,47;37,94;10,08;8,27;0,65;10,86
