Date;Pression (0/50) (m);Température (-5/35) (°C);Salinité (2/42) (g/l);Oxygène (0/20) (mgl);PH (0/14) (pH);Fluorescence (0/50) (µgl);Tension batterie (V)
15/01/2022 19:59;1.05;13.81;38.09;10.32;8.26;1.55;10.84
15/01/2022 20:14;0.99;13.81;38.09;10.32;8.26;1.42;10.83
15/01/2022 20:29;1.03;13.81;38.09;10.32;8.26;1.47;10.85
15/01/2022 20:44;1.07;13.81;38.1;10.32;8.26;1.41;10.82
15/01/2022 20:59;1.03;13.82;38.1;10.31;8.26;1.58;10.84
15/01/2022 21:14;1.08;13.81;38.1;10.31;8.26;1.42;10.84
15/01/2022 21:29;1.02;13.74;38;10.34;8.26;1.42;10.85
15/01/2022 21:44;1.02;13.78;38.06;10.31;8.26;1.26;10.82
15/01/2022 21:59;1.04;13.78;38.07;10.32;8.26;1.35;10.84
15/01/2022 22:14;1.03;13.72;37.99;10.34;8.26;1.55;10.84
15/01/2022 22:29;1.04;13.58;37.95;10.39;8.26;1.32;10.85
15/01/2022 22:44;1.05;13.73;38.05;10.34;8.26;1.38;10.82
15/01/2022 22:59;1.01;13.67;38.04;10.36;8.27;1.31;10.84
15/01/2022 23:14;1.09;13.7;38.07;10.36;8.26;1.33;10.84
15/01/2022 23:29;1.02;13.69;38.02;10.37;8.26;1.29;10.85
15/01/2022 23:44;1.1;13.69;38.05;10.37;8.26;1.27;10.82
15/01/2022 23:59;1.07;13.74;38.07;10.36;8.26;1.45;10.84
16/01/2022 00:14;1;13.69;38.05;10.37;8.26;1.65;10.84
16/01/2022 00:29;1.06;13.67;38.04;10.39;8.26;1.7;10.85
16/01/2022 00:44;1.03;13.67;38.05;10.38;8.26;1.43;10.82
16/01/2022 00:59;1.03;13.66;38.06;10.38;8.26;1.41;10.84
16/01/2022 01:14;1.12;13.71;38.05;10.36;8.26;1.71;10.84
16/01/2022 01:29;1.07;13.65;38.04;10.38;8.27;1.37;10.85
16/01/2022 01:44;1.03;13.64;38.04;10.37;8.27;1.41;10.82
16/01/2022 01:59;1.04;13.68;38.06;10.34;8.26;1.4;10.84
16/01/2022 02:14;1.05;13.68;38.08;10.33;8.26;1.79;10.84
16/01/2022 02:29;1.04;13.67;38.05;10.33;8.26;1.35;10.85
16/01/2022 02:44;1.06;13.7;38.07;10.32;8.26;1.5;10.82
16/01/2022 02:59;1.03;13.7;38.08;10.31;8.27;1.58;10.84
16/01/2022 03:14;1.03;13.68;38.07;10.32;8.27;1.64;10.84
16/01/2022 03:29;1.09;13.68;38.06;10.31;8.27;1.82;10.85
16/01/2022 03:44;1.03;13.66;38.07;10.31;8.27;1.43;10.82
16/01/2022 03:59;1.12;13.65;38.08;10.31;8.27;1.47;10.84
16/01/2022 04:14;1.03;13.62;38.06;10.31;8.27;1.38;10.84
16/01/2022 04:29;0.98;13.56;38.03;10.33;8.27;1.49;10.85
16/01/2022 04:44;1.03;13.65;38.06;10.31;8.27;1.98;10.82
16/01/2022 04:59;1.01;13.7;38.09;10.28;8.26;1.48;10.84
16/01/2022 05:14;1.06;13.71;38.09;10.27;8.27;1.56;10.84
16/01/2022 05:29;1.06;13.71;38.09;10.27;8.26;1.57;10.85
16/01/2022 05:44;1.07;13.72;38.1;10.26;8.26;1.59;10.82
16/01/2022 05:59;1.04;13.73;38.1;10.25;8.26;1.55;10.84
16/01/2022 06:14;1.03;13.72;38.09;10.24;8.27;1.59;10.84
16/01/2022 06:29;1.05;13.72;38.09;10.24;8.27;1.47;10.85
16/01/2022 06:44;1.07;13.71;38.1;10.24;8.27;1.54;10.82
16/01/2022 06:59;1.07;13.71;38.09;10.24;8.27;1.6;10.84
16/01/2022 07:14;1.01;13.7;38.09;10.24;8.27;1.65;10.84
16/01/2022 07:29;1.02;13.67;38.09;10.24;8.27;1.68;10.85
16/01/2022 07:44;1.02;13.67;38.09;10.24;8.27;1.74;10.82
16/01/2022 07:59;1.14;13.68;38.09;10.24;8.27;2.04;10.84
16/01/2022 08:14;1.05;13.7;38.09;10.23;8.27;1.42;10.84
16/01/2022 08:29;1.08;13.71;38.1;10.23;8.27;1.32;10.85
16/01/2022 08:44;1.05;13.71;38.1;10.24;8.27;1.55;10.82
16/01/2022 08:59;1.11;13.7;38.1;10.23;8.27;1.38;10.84
16/01/2022 09:14;1.04;13.72;38.1;10.23;8.26;1.04;10.84
16/01/2022 09:29;1;13.7;38.1;10.24;8.26;0.99;10.85
16/01/2022 09:44;1.04;13.71;38.1;10.25;8.26;0.68;10.82
16/01/2022 09:59;1;13.71;38.1;10.25;8.26;0.71;10.84
16/01/2022 10:14;1.1;13.71;38.1;10.25;8.26;0.72;10.81
16/01/2022 10:03;1.1;13.71;38.1;10.25;8.27;0.66;10.6
16/01/2022 10:18;1.07;13.71;38.1;10.26;8.26;0.82;10.78
16/01/2022 10:33;1.04;13.72;38.1;10.26;8.26;0.52;10.81
16/01/2022 10:48;1.05;13.72;38.1;10.26;8.26;0.52;10.82
16/01/2022 11:03;1.12;13.72;38.1;10.27;8.26;0.51;10.83
16/01/2022 11:18;1.06;13.73;38.1;10.27;8.26;0.54;10.84
16/01/2022 11:33;1.05;13.74;38.1;10.27;8.26;0.45;10.84
16/01/2022 11:48;1.05;13.75;38.1;10.27;8.26;0.48;10.83
16/01/2022 12:03;0.91;13.77;38.1;10.27;8.26;0.45;10.84
16/01/2022 12:18;1;13.78;38.11;10.27;8.26;0.39;10.84
16/01/2022 12:33;1.1;13.79;38.1;10.27;8.26;0.39;10.85
16/01/2022 12:48;1.08;13.81;38.11;10.27;8.26;0.41;10.83
16/01/2022 13:03;1.03;13.81;38.1;10.27;8.26;0.39;10.84
16/01/2022 13:18;1.04;13.81;38.11;10.27;8.26;0.38;10.84
16/01/2022 13:33;1.05;13.81;38.1;10.27;8.26;0.41;10.85
16/01/2022 13:48;1.05;13.8;38.1;10.27;8.26;0.41;10.83
16/01/2022 14:03;0.95;13.8;38.1;10.27;8.26;0.44;10.84
16/01/2022 14:18;1.04;13.8;38.1;10.28;8.26;0.48;10.84
16/01/2022 14:33;1.01;13.79;38.1;10.28;8.26;0.48;10.85
16/01/2022 14:48;0.98;13.79;38.11;10.28;8.26;0.5;10.83
16/01/2022 15:03;1.06;13.78;38.1;10.29;8.26;0.55;10.84
16/01/2022 15:18;1.09;13.78;38.11;10.29;8.26;0.65;10.84
16/01/2022 15:33;0.99;13.78;38.1;10.3;8.26;0.7;10.85
16/01/2022 15:48;1.07;13.77;38.11;10.31;8.26;0.72;10.83
16/01/2022 16:03;1.07;13.77;38.1;10.31;8.26;0.96;10.84
16/01/2022 16:18;0.99;13.76;38.11;10.32;8.26;1.17;10.84
16/01/2022 16:33;1.09;13.76;38.11;10.32;8.26;1.33;10.85
16/01/2022 16:48;1.01;13.75;38.11;10.32;8.26;1.37;10.83
16/01/2022 17:03;1.11;13.74;38.11;10.32;8.26;1.44;10.84
16/01/2022 17:18;1.1;13.73;38.11;10.33;8.26;1.57;10.84
16/01/2022 17:33;1.07;13.71;38.1;10.33;8.26;1.54;10.85
16/01/2022 17:48;1.03;13.71;38.1;10.33;8.26;1.42;10.83
16/01/2022 18:03;1.05;13.7;38.1;10.33;8.26;1.75;10.84
16/01/2022 18:18;1.02;13.67;38.1;10.33;8.26;1.6;10.84
16/01/2022 18:33;1.02;13.68;38.11;10.33;8.26;1.54;10.85
16/01/2022 18:48;1.14;13.67;38.11;10.33;8.26;1.55;10.83
16/01/2022 19:03;0.99;13.65;38.11;10.34;8.26;1.36;10.84
16/01/2022 19:18;1;13.68;38.12;10.32;8.26;1.8;10.84
16/01/2022 19:33;1.03;13.69;38.11;10.32;8.26;1.45;10.85
16/01/2022 19:48;0.96;13.67;38.11;10.33;8.26;1.49;10.83
16/01/2022 20:03;1.01;13.59;38.07;10.37;8.26;1.3;10.84
16/01/2022 20:18;1.12;13.55;38.04;10.39;8.26;1.22;10.84
16/01/2022 20:33;1.02;13.57;38.05;10.39;8.26;1.37;10.85
16/01/2022 20:48;1.06;13.51;38.04;10.42;8.26;1.2;10.83
16/01/2022 21:03;1.07;13.57;38.06;10.41;8.26;1.5;10.84
16/01/2022 21:18;1.08;13.6;38.03;10.41;8.26;1.39;10.84
16/01/2022 21:33;1.06;13.61;38.08;10.4;8.26;1.27;10.85
16/01/2022 21:48;1.05;13.59;38.09;10.42;8.26;1.49;10.83
16/01/2022 22:03;1.03;13.6;38.06;10.43;8.26;1.2;10.84
16/01/2022 22:18;1.06;13.56;38.04;10.44;8.26;1.23;10.84
16/01/2022 22:33;1.04;13.57;38.05;10.43;8.26;1.19;10.85
16/01/2022 22:48;1.03;13.57;38.05;10.44;8.26;1.1;10.83
16/01/2022 23:03;1.02;13.55;38.04;10.44;8.26;1.29;10.84
16/01/2022 23:18;1.05;13.51;38;10.46;8.26;1.18;10.84
16/01/2022 23:33;1.1;13.56;38.05;10.43;8.26;1.27;10.85
16/01/2022 23:48;1.01;13.44;37.99;10.46;8.26;1.53;10.83
17/01/2022 00:03;1;13.44;37.99;10.46;8.26;1.23;10.84
17/01/2022 00:18;1.15;13.48;38.05;10.43;8.26;1.47;10.84
17/01/2022 00:33;1.09;13.61;38.11;10.36;8.26;1.8;10.85
17/01/2022 00:48;0.97;13.6;38.11;10.34;8.26;1.74;10.83
17/01/2022 01:03;1.06;13.61;38.1;10.32;8.26;1.46;10.84
17/01/2022 01:18;1.11;13.62;38.12;10.29;8.26;1.56;10.84
17/01/2022 01:33;1.04;13.44;38.03;10.32;8.26;1.59;10.85
17/01/2022 01:48;1.04;13.62;38.11;10.25;8.26;1.67;10.83
17/01/2022 02:03;1.06;13.63;38.11;10.24;8.26;1.83;10.84
17/01/2022 02:18;1.04;13.63;38.11;10.23;8.26;1.75;10.84
17/01/2022 02:33;1.01;13.63;38.12;10.23;8.26;1.74;10.85
17/01/2022 02:48;1.04;13.62;38.12;10.23;8.26;1.72;10.83
17/01/2022 03:03;1.05;13.61;38.12;10.23;8.26;1.88;10.84
17/01/2022 03:18;1.06;13.62;38.12;10.23;8.26;1.6;10.84
17/01/2022 03:33;1.08;13.63;38.12;10.24;8.26;1.59;10.85
17/01/2022 03:48;1.05;13.64;38.12;10.24;8.26;1.58;10.83
17/01/2022 04:03;1.06;13.65;38.13;10.24;8.26;2.02;10.84
17/01/2022 04:18;1.05;13.63;38.14;10.23;8.26;1.72;10.83
17/01/2022 04:33;1.02;13.65;38.13;10.23;8.26;1.65;10.84
17/01/2022 04:48;1.05;13.66;38.13;10.22;8.26;1.72;10.83
17/01/2022 05:03;1.01;13.65;38.13;10.22;8.26;1.63;10.84
17/01/2022 05:18;1.1;13.65;38.13;10.22;8.26;1.55;10.84
17/01/2022 05:33;1.06;13.64;38.13;10.22;8.26;1.7;10.85
17/01/2022 05:48;1.04;13.63;38.13;10.21;8.26;1.49;10.83
17/01/2022 06:03;1.07;13.65;38.14;10.2;8.26;1.52;10.84
17/01/2022 06:18;1.01;13.65;38.13;10.2;8.26;1.7;10.84
17/01/2022 06:33;1.04;13.63;38.13;10.2;8.26;1.49;10.85
17/01/2022 06:48;1.08;13.63;38.13;10.21;8.26;1.54;10.83
17/01/2022 07:03;1.11;13.63;38.12;10.2;8.26;1.53;10.84
17/01/2022 07:18;1.01;13.63;38.13;10.2;8.26;1.84;10.84
17/01/2022 07:33;1.07;13.62;38.13;10.2;8.26;1.68;10.85
17/01/2022 07:48;1.09;13.63;38.13;10.2;8.26;1.74;10.83
17/01/2022 08:03;1.1;13.66;38.14;10.2;8.26;1.76;10.84
17/01/2022 08:18;1.02;13.64;38.14;10.2;8.26;1.63;10.83
17/01/2022 08:33;1.05;13.6;38.13;10.22;8.26;1.87;10.84
17/01/2022 08:48;1.07;13.61;38.12;10.22;8.26;1.52;10.83
17/01/2022 09:03;1.07;13.59;38.13;10.24;8.26;1.44;10.84
17/01/2022 09:18;1.06;13.6;38.13;10.24;8.26;0.93;10.84
17/01/2022 09:33;1.05;13.61;38.13;10.24;8.26;0.83;10.85
17/01/2022 09:48;1.11;13.61;38.13;10.25;8.26;0.76;10.83
17/01/2022 10:03;1.1;13.72;38.16;10.22;8.26;0.71;10.84
17/01/2022 10:18;1.07;13.72;38.15;10.23;8.26;0.75;10.72
17/01/2022 10:08;1.07;13.68;38.14;10.24;8.26;0.71;10.59
17/01/2022 10:23;1.08;14.01;38.2;10.14;8.27;0.51;10.77
17/01/2022 10:38;1.07;14.08;38.21;10.12;8.27;0.43;10.78
17/01/2022 10:53;1.08;14.12;38.2;10.11;8.27;0.5;10.82
17/01/2022 11:08;1.05;14.16;38.21;10.09;8.27;0.39;10.82
17/01/2022 11:23;1.05;14.19;38.2;10.09;8.27;0.32;10.84
17/01/2022 11:38;1.05;14.22;38.2;10.07;8.27;0.29;10.8
17/01/2022 11:53;1.05;14.26;38.21;10.07;8.27;0.28;10.84
17/01/2022 12:08;1.06;14.28;38.21;10.06;8.26;0.29;10.83
17/01/2022 12:23;1.04;14.31;38.2;10.06;8.26;0.27;10.85
17/01/2022 12:38;1.05;14.37;38.21;10.03;8.26;0.2;10.8
17/01/2022 12:53;1.09;14.4;38.21;10.03;8.26;0.23;10.84
17/01/2022 13:08;1.07;14.38;38.22;10.03;8.26;0.29;10.83
17/01/2022 13:23;1.05;14.38;38.2;10.02;8.26;0.25;10.85
17/01/2022 13:38;1.04;14.43;38.22;10.01;8.26;0.25;10.81
17/01/2022 13:53;1.08;14.47;38.21;9.99;8.26;0.22;10.84
17/01/2022 14:08;1.07;14.46;38.22;9.99;8.26;0.26;10.82
17/01/2022 14:23;1.02;14.46;38.21;9.99;8.26;0.3;10.85
17/01/2022 14:38;1.05;14.44;38.21;10;8.26;0.26;10.81
17/01/2022 14:53;1.06;14.44;38.21;10.01;8.26;0.26;10.84
17/01/2022 15:08;1.04;14.43;38.21;10.01;8.26;0.28;10.83
17/01/2022 15:23;1.04;14.4;38.21;10.02;8.26;0.35;10.85
17/01/2022 15:38;1.01;14.4;38.21;10.02;8.26;0.44;10.81
17/01/2022 15:53;1.07;14.38;38.21;10.03;8.26;0.43;10.84
17/01/2022 16:08;1.05;14.37;38.21;10.02;8.26;0.61;10.83
17/01/2022 16:23;1.07;14.36;38.21;10.03;8.26;0.72;10.85
17/01/2022 16:38;1.03;14.35;38.21;10.02;8.26;0.85;10.81
17/01/2022 16:53;1.05;14.34;38.21;10.02;8.26;0.81;10.84
17/01/2022 17:08;1.08;14.33;38.21;10.03;8.26;1.37;10.83
17/01/2022 17:23;1.03;14.32;38.21;10.03;8.26;0.99;10.85
17/01/2022 17:38;1.05;14.39;38.21;10.01;8.26;0.83;10.81
17/01/2022 17:53;1.05;14.35;38.22;10.02;8.26;1.23;10.84
17/01/2022 18:08;1.07;14.35;38.21;10.02;8.26;1.09;10.82
17/01/2022 18:23;1.06;14.34;38.21;10.02;8.26;0.93;10.85
17/01/2022 18:38;1.06;14.35;38.21;10.02;8.26;1.06;10.8
17/01/2022 18:53;1.04;14.35;38.21;10.03;8.26;0.95;10.84
17/01/2022 19:08;1.09;14.33;38.21;10.04;8.26;0.75;10.83
17/01/2022 19:23;1.04;14.34;38.21;10.03;8.26;0.75;10.85
17/01/2022 19:38;1.07;14.34;38.21;10.03;8.26;0.97;10.81
17/01/2022 19:53;1.1;14.32;38.22;10.04;8.26;0.72;10.84
17/01/2022 20:08;1.05;14.3;38.22;10.04;8.26;0.91;10.81
17/01/2022 20:23;1.02;14.32;38.21;10.04;8.26;1.05;10.84
17/01/2022 20:38;1.05;14.32;38.21;10.04;8.26;0.91;10.8
17/01/2022 20:53;1.09;14.31;38.21;10.04;8.26;0.84;10.84
17/01/2022 21:08;1;14.32;38.21;10.03;8.26;1.08;10.83
17/01/2022 21:23;1.08;14.32;38.22;10.03;8.26;1.04;10.85
17/01/2022 21:38;1.01;14.31;38.22;10.03;8.26;0.89;10.8
17/01/2022 21:53;1.09;14.3;38.22;10.03;8.26;0.98;10.84
17/01/2022 22:08;1.07;14.3;38.22;10.03;8.26;0.89;10.83
17/01/2022 22:23;1.04;14.29;38.22;10.03;8.26;0.98;10.85
17/01/2022 22:38;1.05;14.28;38.21;10.04;8.26;0.91;10.8
17/01/2022 22:53;1.08;14.29;38.22;10.04;8.26;0.92;10.84
17/01/2022 23:08;1.05;14.29;38.22;10.03;8.26;0.9;10.83
17/01/2022 23:23;1.04;14.27;38.22;10.03;8.26;1;10.85
17/01/2022 23:38;1.04;14.28;38.22;10.03;8.26;1;10.8
17/01/2022 23:53;1.05;14.27;38.22;10.03;8.26;1.1;10.84
18/01/2022 00:08;1.09;14.24;38.22;10.04;8.27;0.97;10.82
18/01/2022 00:23;1.04;14.26;38.22;10.03;8.26;1.02;10.84
18/01/2022 00:38;1.06;14.24;38.22;10.03;8.26;1.06;10.8
18/01/2022 00:53;1.05;14.22;38.22;10.03;8.27;0.93;10.84
18/01/2022 01:08;1.03;14.23;38.22;10.03;8.26;1.05;10.83
18/01/2022 01:23;1.09;14.22;38.22;10.02;8.26;0.94;10.85
18/01/2022 01:38;1.03;14.2;38.22;10.03;8.26;1.05;10.8
18/01/2022 01:53;1.09;14.21;38.22;10.03;8.27;0.92;10.84
18/01/2022 02:08;1.09;14.17;38.22;10.04;8.27;0.85;10.83
18/01/2022 02:23;1.07;14.2;38.22;10.04;8.27;1.01;10.85
18/01/2022 02:38;1.09;14.17;38.21;10.05;8.27;0.78;10.8
18/01/2022 02:53;1.05;14.16;38.21;10.05;8.27;0.94;10.84
18/01/2022 03:08;1.02;14.14;38.21;10.06;8.27;1.02;10.83
18/01/2022 03:23;1.06;14.14;38.22;10.06;8.27;1.12;10.85
18/01/2022 03:38;1.08;14.11;38.21;10.07;8.27;1.09;10.8
18/01/2022 03:53;1.1;14.11;38.21;10.08;8.27;1.29;10.84
18/01/2022 04:08;1.07;14.09;38.21;10.1;8.27;1.05;10.81
18/01/2022 04:23;1.08;14.08;38.21;10.1;8.27;1.23;10.84
18/01/2022 04:38;1.1;14.06;38.21;10.11;8.27;1.16;10.8
18/01/2022 04:53;1.07;14.05;38.21;10.1;8.27;1.02;10.84
18/01/2022 05:08;1.08;14.06;38.21;10.1;8.26;1.07;10.83
18/01/2022 05:23;1.09;14.06;38.21;10.1;8.26;1.09;10.85
18/01/2022 05:38;1.03;14.05;38.21;10.1;8.27;1.13;10.8
18/01/2022 05:53;1.08;14.04;38.21;10.1;8.27;1.17;10.84
18/01/2022 06:08;1.09;14.05;38.21;10.09;8.26;1.07;10.83
18/01/2022 06:23;1.05;14.04;38.21;10.08;8.27;1.04;10.85
18/01/2022 06:38;1.08;14.02;38.21;10.08;8.26;1.28;10.8
18/01/2022 06:53;1.08;14.01;38.21;10.07;8.26;1.06;10.84
18/01/2022 07:08;1.07;14.01;38.21;10.06;8.26;1.07;10.83
18/01/2022 07:23;1.08;14.01;38.21;10.05;8.26;1.09;10.84
18/01/2022 07:38;1.09;13.85;38.15;10.11;8.27;0.76;10.8
18/01/2022 07:53;1.1;13.77;38.11;10.12;8.27;0.94;10.84
18/01/2022 08:08;1.1;13.78;38.11;10.12;8.27;0.97;10.81
18/01/2022 08:23;1.08;13.86;38.15;10.1;8.27;0.8;10.84
18/01/2022 08:38;1.07;13.95;38.19;10.06;8.26;0.79;10.8
18/01/2022 08:53;1.07;13.9;38.2;10.07;8.26;0.8;10.83
18/01/2022 09:08;1.11;13.97;38.2;10.05;8.26;0.57;10.83
18/01/2022 09:23;1.1;14.11;38.23;9.99;8.26;0.56;10.84
18/01/2022 09:38;1.09;14.09;38.23;10;8.26;0.45;10.8
18/01/2022 09:53;1.08;14.11;38.23;9.98;8.26;0.39;10.84
18/01/2022 10:08;1.11;14.12;38.23;9.98;8.26;0.36;10.83
18/01/2022 10:23;1.09;14.11;38.23;9.97;8.26;0.45;10.8
18/01/2022 10:13;1.08;14.12;38.23;9.97;8.26;0.36;10.68
18/01/2022 10:28;1.11;14.11;38.23;9.97;8.26;0.33;10.78
18/01/2022 10:43;1.1;14.12;38.22;9.96;8.26;0.32;10.8
18/01/2022 10:58;1.1;14.13;38.23;9.96;8.26;0.29;10.83
18/01/2022 11:13;1.13;14.15;38.23;9.96;8.26;0.28;10.83
18/01/2022 11:28;1.08;14.17;38.23;9.96;8.26;0.36;10.84
18/01/2022 11:43;1.1;14.17;38.23;9.97;8.26;0.31;10.82
18/01/2022 11:58;1.1;14.2;38.23;9.97;8.26;0.3;10.84
18/01/2022 12:13;1.09;14.19;38.23;9.98;8.26;0.22;10.82
18/01/2022 12:28;1.11;14.2;38.23;9.99;8.26;0.3;10.84
18/01/2022 12:43;1.09;14.26;38.23;9.98;8.26;0.25;10.82
18/01/2022 12:58;1.13;14.27;38.23;9.99;8.26;0.24;10.84
18/01/2022 13:13;1.12;14.25;38.23;10;8.26;0.22;10.84
18/01/2022 13:28;1.09;14.22;38.23;10.02;8.26;0.32;10.85
18/01/2022 13:43;1.09;14.23;38.24;10.02;8.26;0.26;10.82
18/01/2022 13:58;1.11;14.36;38.23;10;8.26;0.26;10.84
18/01/2022 14:13;1.11;14.32;38.24;10.02;8.26;0.29;10.84
18/01/2022 14:28;1.1;14.29;38.24;10.04;8.26;0.28;10.85
18/01/2022 14:43;1.08;14.28;38.23;10.05;8.26;0.37;10.82
18/01/2022 14:58;1.1;14.31;38.24;10.05;8.26;0.35;10.84
18/01/2022 15:13;1.09;14.25;38.23;10.06;8.26;0.43;10.84
18/01/2022 15:28;1.1;14.26;38.22;10.06;8.26;0.46;10.85
18/01/2022 15:43;1.08;14.27;38.23;10.06;8.26;0.56;10.82
18/01/2022 15:58;1.09;14.28;38.24;10.07;8.26;0.57;10.84
18/01/2022 16:13;1.09;14.27;38.24;10.07;8.26;0.73;10.82
18/01/2022 16:28;1.11;14.19;38.23;10.09;8.26;0.92;10.84
18/01/2022 16:43;1.09;14.18;38.23;10.09;8.26;1.26;10.82
18/01/2022 16:58;1.1;14.16;38.23;10.1;8.26;0.99;10.84
18/01/2022 17:13;1.1;14.11;38.22;10.11;8.26;1.18;10.84
18/01/2022 17:28;1.13;14.09;38.23;10.11;8.26;1.17;10.85
18/01/2022 17:43;1.09;14.04;38.22;10.13;8.26;1.15;10.82
18/01/2022 17:58;1.07;14.05;38.23;10.12;8.26;1.14;10.84
18/01/2022 18:13;1.09;14.12;38.22;10.1;8.26;1.2;10.84
18/01/2022 18:28;1.1;14.07;38.21;10.12;8.26;1.23;10.85
18/01/2022 18:43;1.09;14.05;38.15;10.13;8.26;1.01;10.82
18/01/2022 18:58;1.13;14;38.11;10.14;8.26;0.87;10.84
18/01/2022 19:13;1.13;13.98;38.1;10.16;8.26;0.99;10.84
18/01/2022 19:28;1.12;13.88;38.11;10.2;8.26;1.16;10.85
18/01/2022 19:43;1.1;13.93;38.21;10.19;8.26;1.58;10.82
18/01/2022 19:58;1.15;13.91;38.21;10.19;8.26;1.28;10.84
18/01/2022 20:13;1.13;13.92;38.21;10.19;8.26;1.32;10.82
18/01/2022 20:28;1.13;13.91;38.21;10.19;8.26;1.37;10.84
18/01/2022 20:43;1.09;13.91;38.21;10.2;8.26;1.34;10.82
18/01/2022 20:58;1.11;13.91;38.2;10.2;8.26;1.19;10.84
18/01/2022 21:13;1.11;13.91;38.21;10.2;8.26;1.36;10.84
18/01/2022 21:28;1.13;13.91;38.21;10.2;8.26;1.39;10.85
18/01/2022 21:43;1.12;13.94;38.22;10.19;8.26;1.29;10.82
18/01/2022 21:58;1.14;13.93;38.21;10.19;8.26;1.51;10.84
18/01/2022 22:13;1.12;13.94;38.21;10.19;8.26;1.28;10.84
18/01/2022 22:28;1.12;13.94;38.21;10.2;8.26;1.3;10.85
18/01/2022 22:43;1.13;13.95;38.21;10.2;8.26;1.34;10.82
18/01/2022 22:58;1.13;13.95;38.21;10.2;8.26;1.34;10.84
18/01/2022 23:13;1.12;13.93;38.21;10.21;8.26;1.02;10.84
18/01/2022 23:28;1.11;13.9;38.21;10.23;8.27;1.64;10.85
18/01/2022 23:43;1.13;13.9;38.2;10.23;8.26;1.4;10.82
18/01/2022 23:58;1.13;13.92;38.21;10.23;8.27;1.34;10.84
19/01/2022 00:13;1.13;13.9;38.2;10.23;8.26;1.46;10.82
19/01/2022 00:28;1.13;13.89;38.21;10.24;8.26;1.05;10.84
19/01/2022 00:43;1.12;13.87;38.2;10.25;8.26;1.38;10.82
19/01/2022 00:58;1.13;13.86;38.2;10.25;8.26;1.04;10.84
19/01/2022 01:13;1.13;13.86;38.19;10.26;8.26;1.34;10.83
19/01/2022 01:28;1.11;13.85;38.19;10.26;8.26;1.18;10.85
19/01/2022 01:43;1.12;13.86;38.19;10.25;8.26;1.15;10.82
19/01/2022 01:58;1.12;13.89;38.2;10.23;8.26;0.97;10.84
19/01/2022 02:13;1.09;13.89;38.2;10.23;8.26;1.29;10.82
19/01/2022 02:28;1.09;13.91;38.2;10.23;8.26;1.08;10.84
19/01/2022 02:43;1.12;13.89;38.2;10.24;8.26;1.25;10.82
19/01/2022 02:58;1.12;13.89;38.19;10.23;8.26;1.23;10.84
19/01/2022 03:13;1.12;13.9;38.2;10.23;8.26;1.25;10.83
19/01/2022 03:28;1.1;13.89;38.2;10.23;8.26;1.23;10.85
19/01/2022 03:43;1.11;13.89;38.19;10.23;8.26;1.26;10.82
19/01/2022 03:58;1.1;13.89;38.2;10.23;8.26;1.22;10.84
19/01/2022 04:13;1.1;13.9;38.2;10.23;8.26;1;10.83
19/01/2022 04:28;1.13;13.89;38.21;10.23;8.26;1.26;10.85
19/01/2022 04:43;1.1;13.89;38.2;10.23;8.26;1.55;10.82
19/01/2022 04:58;1.14;13.89;38.2;10.23;8.26;1.32;10.84
19/01/2022 05:13;1.1;13.89;38.21;10.23;8.26;1.1;10.83
19/01/2022 05:28;1.12;13.9;38.2;10.22;8.27;1.19;10.84
19/01/2022 05:43;1.09;13.88;38.2;10.23;8.27;1.19;10.82
19/01/2022 05:58;1.1;13.9;38.21;10.21;8.27;1.06;10.84
19/01/2022 06:13;1.09;13.91;38.21;10.21;8.27;1.17;10.82
19/01/2022 06:28;1.11;13.89;38.22;10.21;8.27;1.09;10.84
19/01/2022 06:43;1.11;13.92;38.2;10.2;8.27;1.24;10.82
19/01/2022 06:58;1.1;13.93;38.21;10.2;8.27;1.39;10.84
19/01/2022 07:13;1.09;13.92;38.2;10.21;8.27;1.23;10.83
19/01/2022 07:28;1.11;13.92;38.21;10.2;8.27;1.21;10.85
19/01/2022 07:43;1.12;13.9;38.21;10.2;8.27;1.04;10.82
19/01/2022 07:58;1.12;13.92;38.21;10.19;8.27;1.41;10.84
19/01/2022 08:13;1.09;13.93;38.2;10.19;8.27;1.11;10.83
19/01/2022 08:28;1.11;13.91;38.21;10.19;8.27;1.41;10.85
19/01/2022 08:43;1.08;13.93;38.21;10.19;8.27;1.26;10.82
19/01/2022 08:58;1.08;13.93;38.21;10.18;8.27;0.92;10.84
19/01/2022 09:13;1.11;13.93;38.2;10.19;8.27;0.73;10.83
19/01/2022 09:28;1.1;13.94;38.21;10.19;8.27;0.71;10.84
19/01/2022 09:43;1.09;13.94;38.21;10.19;8.26;0.59;10.82
19/01/2022 09:58;1.12;13.94;38.21;10.2;8.26;0.48;10.84
19/01/2022 10:13;1.1;13.95;38.2;10.2;8.26;0.65;10.82
19/01/2022 10:28;1.11;13.95;38.2;10.2;8.26;0.62;10.79
19/01/2022 10:17;1.12;13.95;38.2;10.2;8.26;0.89;10.68
19/01/2022 10:32;1.07;13.95;38.21;10.21;8.26;0.51;10.78
19/01/2022 10:47;1.1;13.94;38.21;10.21;8.26;0.58;10.81
19/01/2022 11:02;1.1;13.97;38.21;10.21;8.26;0.38;10.83
19/01/2022 11:17;1.1;13.97;38.21;10.21;8.26;0.44;10.83
